state,date,icu_percent,non_icu_percent,vent_percent,non_vent_percent,beds_percent,non_beds_percent,qua_percent,non_qua_percent
Negeri Sembilan,2021-08-28,80,20,41.17647058823529,58.82352941176471,31.18081180811808,68.81918819188192,27.804182509505704,72.19581749049429
Negeri Sembilan,2021-08-29,80,20,36.76470588235294,63.23529411764706,32.84132841328413,67.15867158671587,27.61406844106464,72.38593155893537
Negeri Sembilan,2021-08-30,80,20,29.411764705882355,70.58823529411765,30.81180811808118,69.18819188191881,25.950570342205324,74.04942965779468
Negeri Sembilan,2021-08-31,80,20,36.76470588235294,63.23529411764706,27.490774907749078,72.50922509225092,25.665399239543724,74.33460076045628
Negeri Sembilan,2021-09-01,80,20,33.82352941176471,66.17647058823529,26.199261992619927,73.80073800738008,26.901140684410645,73.09885931558935
Negeri Sembilan,2021-09-02,80,20,39.705882352941174,60.294117647058826,26.383763837638373,73.61623616236163,28.754752851711025,71.24524714828897
Negeri Sembilan,2021-09-03,80,20,36.76470588235294,63.23529411764706,26.752767527675275,73.24723247232473,25.04752851711027,74.95247148288973
Negeri Sembilan,2021-09-04,80,20,36.76470588235294,63.23529411764706,25.92250922509225,74.07749077490774,24.09695817490494,75.90304182509506
Negeri Sembilan,2021-09-05,80,20,35.294117647058826,64.70588235294117,26.199261992619927,73.80073800738008,23.431558935361217,76.56844106463879
Negeri Sembilan,2021-09-06,80,20,29.411764705882355,70.58823529411765,27.490774907749078,72.50922509225092,22.38593155893536,77.61406844106463
Negeri Sembilan,2021-09-07,80,20,26.47058823529412,73.52941176470588,24.354243542435423,75.64575645756457,19.91444866920152,80.08555133079848
Negeri Sembilan,2021-09-08,80,20,29.411764705882355,70.58823529411765,25,75,16.872623574144487,83.12737642585552
Negeri Sembilan,2021-09-09,80,20,38.23529411764706,61.76470588235294,25.92250922509225,74.07749077490774,14.591254752851713,85.40874524714829
Negeri Sembilan,2021-09-10,80,20,55.88235294117647,44.11764705882353,27.2140221402214,72.7859778597786,12.309885931558934,87.69011406844106
Negeri Sembilan,2021-09-11,80,20,27.941176470588236,72.05882352941177,28.136531365313655,71.86346863468634,18.951612903225808,81.04838709677419
Negeri Sembilan,2021-09-12,80,20,23.52941176470588,76.47058823529412,28.413284132841326,71.58671586715867,18.387096774193548,81.61290322580645
Negeri Sembilan,2021-09-13,80,20,14.705882352941178,85.29411764705883,29.243542435424352,70.75645756457564,16.29032258064516,83.70967741935485
Negeri Sembilan,2021-09-14,80,20,17.647058823529413,82.35294117647058,26.383763837638373,73.61623616236163,16.90909090909091,83.0909090909091
Negeri Sembilan,2021-09-15,80,20,19.11764705882353,80.88235294117646,27.767527675276753,72.23247232472325,13.729508196721312,86.27049180327869
Negeri Sembilan,2021-09-16,80,20,17.647058823529413,82.35294117647058,26.56826568265683,73.43173431734317,15.846994535519126,84.15300546448087
